Season,Team,Pos,wRC+,AVG+,OBP+,SLG+,HR,PA,Name
2017,SEA,RF,146.413689316883,112.313455313336,115.6214799412,127.60831041828,39,645,Nelson Cruz
2017,- - -,1B,114.305882248365,83.7711992158586,97.4390298235175,114.249273946059,30,491,Lucas Duda
2017,- - -,1B,133.015478004896,103.846365531559,112.382515938842,116.569734665956,28,521,Yonder Alonso
2017,CIN,SS,139.450997454258,113.582638659328,115.297701493293,125.324243225808,24,507,Zack Cozart
2017,MIL,,95.0820780568648,106.688251967583,97.970840226856,97.0313459209525,9,359,Manny Pina
2017,STL,LF,148.885088510125,117.219172469857,123.202581836847,118.994522199782,23,530,Tommy Pham
2017,TEX,1B,77.0154600256092,75.3028683121868,87.8651382068535,99.6176674728018,29,485,Mike Napoli
2017,BOS,1B,97.5434824174082,96.0357424331169,100.581530046833,103.032138930107,22,576,Mitch Moreland
2017,ARI,,81.617637873543,93.9631102693509,101.100258908645,81.6845514270498,3,256,Gregor Blanco
2017,TEX,C,122.474389055788,99.4273010495549,111.059351955577,117.638588034395,17,309,Robinson Chirinos
2017,TEX,RF,102.145894290759,101.876974991283,110.024043408438,98.3519208875923,22,636,Shin-Soo Choo
2017,BAL,C,112.498294624681,109.876154321647,99.6258444756159,113.924203946386,20,365,Welington Castillo
2017,SEA,,111.776345407378,109.43921730186,104.148250957366,105.30936581765,23,648,Robinson Cano
2017,OAK,RF,117.113786287131,94.8677510926003,103.099215522336,110.111845512931,25,544,Matt Joyce
2017,SFG,C,78.0135203836251,93.3380785930011,81.6660132306044,95.6306941862656,9,303,Nick Hundley
2017,MIL,LF,110.759211478721,102.721011525399,100.865142244276,111.348941140171,17,425,Ryan Braun
2017,CHC,1B,133.861874660106,104.368942158839,117.566947090707,115.957789607316,32,691,Anthony Rizzo
2017,KCR,1B,134.653776256511,124.271206273937,118.489552365665,115.733171009135,25,671,Eric Hosmer
2017,TOR,SS,79.4398613032303,97.1674497522364,92.4494065926961,87.8371547218103,7,260,Troy Tulowitzki
2017,- - -,,72.84161033166,91.7644383909651,90.3386893606134,81.0028864365093,5,366,Rajai Davis
2017,MIL,,125.410159739798,94.6515779107588,107.722789013383,118.503558150774,31,551,Eric Thames
2017,BAL,SS,49.0918046597227,84.5114533567545,78.4838904506683,75.0989812491028,4,268,J.J. Hardy
2017,BOS,CF,86.8020435359021,91.5493319024295,99.3719466641494,89.9861124502034,7,276,Chris Young
2017,HOU,RF,127.016006368805,122.732470581407,111.796587899463,112.654231984761,13,540,Josh Reddick
2017,- - -,LF,98.3372158907125,111.421287764103,99.7822409724561,98.3022621393262,17,666,Melky Cabrera
2017,STL,CF,122.319334259163,101.138475061905,108.67571547841,111.63555363984,18,491,Dexter Fowler
2017,SDP,SS,72.2910762890891,89.6381907122438,89.8505248825018,79.673099962724,7,370,Erick Aybar
2017,CLE,LF,108.868287123452,116.624896437884,110.117515305468,103.235358273936,9,375,Michael Brantley
2017,SFG,,77.0507928609783,97.5232373513941,97.903077207971,74.5173906753344,0,348,Gorkys Hernandez
2017,LAA,3B,99.2631219350693,107.050767645659,102.721562778052,92.3848305409046,7,381,Yunel Escobar
2017,WSN,1B,136.550094577544,116.120407137086,107.210848724182,130.944700591564,36,576,Ryan Zimmerman
2017,- - -,2B,120.154230674128,120.452025037597,110.395823247828,108.734189785714,9,334,Howie Kendrick
2017,WSN,C,61.1780438628271,86.1497193104788,86.3864930387869,78.587506686601,10,465,Matt Wieters
2017,CIN,1B,163.107975530521,122.541709973445,136.106735128755,132.15654436684,36,707,Joey Votto
2017,WSN,2B,134.672133562063,123.262196580017,115.258815406401,124.20946775159,23,593,Daniel Murphy
2017,OAK,2B,120.105233805657,108.069511983838,110.84373282091,104.208841592717,14,645,Jed Lowrie
2017,KCR,,83.1602559988542,80.8610338291571,86.0709352851817,99.6040592204901,22,401,Brandon Moss
2017,NYY,2B,110.653941553333,117.174878399356,104.241754903524,105.547084415468,16,473,Starlin Castro
2017,TOR,C,101.155492114156,86.448434743535,105.825785809565,90.1700884658396,13,365,Russell Martin
2017,LAA,CF,76.2075514423333,107.296015657808,95.0507966854222,79.9394067507275,1,308,Ben Revere
2017,NYY,3B,104.650596293804,106.719718833442,108.516112539598,94.5033676061874,12,586,Chase Headley
2017,NYY,CF,102.238805916306,103.053904736374,107.321035701467,93.4415319549904,7,409,Jacoby Ellsbury
2017,- - -,RF,106.020835712907,80.9692237660447,96.7012980727081,103.406456618716,26,527,Curtis Granderson
2017,HOU,C,103.274143263317,93.9378155137962,99.6321923600372,101.314608557068,18,399,Brian McCann
2017,SEA,,85.6228694813419,98.1363159038923,99.7942641820761,81.3510535085951,5,390,Jarrod Dyson
2017,TEX,,105.080615456485,99.6934513931757,104.907127766512,107.462023192956,17,426,Carlos Gomez
2017,KCR,3B,113.147009098847,106.186806953223,96.8812061845272,121.131967070323,38,598,Mike Moustakas
2017,ATL,CF,97.2171732088692,116.193218146767,104.816092239378,93.6287575672106,11,718,Ender Inciarte
2017,CHC,RF,88.5633885144366,99.2149204891929,97.8342002288115,88.9454002750619,11,481,Jason Heyward
2017,MIA,RF,158.090800008868,107.690567003528,112.63185875871,144.43251672372,59,692,Giancarlo Stanton
2017,NYM,,111.601020817946,107.056242942757,105.11556678949,99.3175003753652,14,540,Asdrubal Cabrera
2017,LAA,3B,92.6489849348865,77.6079502315509,90.6818784064732,100.557784182264,22,401,Luis Valbuena
2017,- - -,C,83.8323040400237,90.0828117527571,86.7552955766993,97.5174332311189,12,303,Stephen Vogt
2017,TOR,3B,150.66394690183,105.331076680648,118.668257068609,130.045041776191,33,496,Josh Donaldson
2017,KCR,LF,61.658238885368900,81.1736059576372,90.3339900568061,73.3057795579958,9,541,Alex Gordon
2017,- - -,LF,137.333971773849,106.506224513538,111.133407256981,125.708664042981,35,635,Justin Upton
2017,- - -,CF,87.0962343863609,88.9266659921385,98.1459920364996,84.8045798865869,10,450,Cameron Maybin
2017,CHC,CF,101.398039662673,113.089302288979,112.240971717157,85.693344591042,2,433,Jon Jay
2017,LAD,3B,150.738354338722,123.095973418634,124.444936225333,121.114774676704,21,543,Justin Turner
2017,MIN,LF,103.500890971157,96.0397647542042,111.319402891382,88.2995619675882,9,456,Robbie Grossman
2017,BOS,,65.8882787001316,87.851087109803,89.3677597062729,82.405434268908,7,301,Sandy Leon
2017,PIT,C,92.9215966240801,95.3105056277025,102.554271444999,84.5820410369993,5,304,Francisco Cervelli
2017,NYY,CF,127.695964477092,103.731363755691,114.705745148383,110.515565992957,15,361,Aaron Hicks
2017,DET,,106.498416109485,122.662337943579,109.042889566528,96.8474070370422,3,264,Alex Presley
2017,SFG,SS,86.066321160294,96.7796946713276,91.5099650634001,92.2814661350694,14,570,Brandon Crawford
2017,SDP,,91.3538683062464,97.7245673722618,94.2648787545199,95.21684175881,18,512,Yangervis Solarte
2017,ATL,1B,149.311558119384,117.415059928694,120.726114747126,134.111181677067,28,514,Freddie Freeman
2017,NYM,CF,77.9896392879444,95.6715305673933,88.8219330555336,83.499763696232,3,272,Juan Lagares
2017,- - -,3B,63.8803250158557,84.8369683530096,80.3821039852958,84.420205508372,9,279,Pablo Sandoval
2017,HOU,2B,159.640680414466,134.947471729403,126.342860119777,127.351604610934,24,662,Jose Altuve
2017,SDP,,119.8940753,110.390227401137,104.003232789042,112.159172493268,10,344,Jose Pirela
2017,NYY,,50.43345428691250,85.2159949379359,83.8207953107111,68.0602015450065,2,252,Austin Romine
2017,HOU,,143.769768984033,118.373445000301,116.163642398375,123.213857997728,23,515,Marwin Gonzalez
2017,ATL,RF,97.4249306073979,105.719225266669,95.2072007134351,106.003422342748,19,467,Matt Kemp
2017,TBR,RF,120.881416755635,93.2813712292564,108.233451560588,106.74891345899,30,617,Steven Souza Jr.
2017,MIL,,78.8600992893969,99.2149204891929,86.7766911996318,94.7692062672355,14,458,Hernan Perez
2017,CHW,,138.076655153405,128.840662162535,117.003705194743,117.659078225481,18,561,Avisail Garcia
2017,NYM,,107.195500483401,103.644157987114,91.9196593276933,111.63555363984,18,362,Wilmer Flores
2017,PIT,,93.9607815477734,80.7228539162381,98.2702925936901,92.0227525038449,10,302,John Jaso
2017,CHW,,98.2654113623047,105.378099510964,97.3151646235674,98.4773552946499,9,326,Leury Garcia
2017,ATL,RF,92.6103450170301,105.190283014132,106.039468234156,87.9383096757287,8,670,Nick Markakis
2017,SEA,2B,111.465385983942,116.937811630622,107.448572739509,99.4421812907759,11,566,Jean Segura
2017,NYY,SS,108.507336286892,111.824449803712,98.0277831394652,111.084338552731,25,570,Didi Gregorius
2017,MIN,3B,97.1499531975127,99.0668572116239,95.2959074889567,104.349788044236,21,499,Eduardo Escobar
2017,- - -,RF,166.545148927799,117.11961384384,114.34269972759,158.911719681147,45,489,J.D. Martinez
2017,DET,2B,91.9273522991701,92.082764818807,96.5214032635032,95.8358874213073,22,613,Ian Kinsler
2017,KCR,SS,61.201300198320500,97.7352062670708,83.729634032517,83.1076230192457,6,629,Alcides Escobar
2017,SEA,1B,95.598691483944,99.7405877976654,96.7637122336886,95.6341771072519,15,500,Danny Valencia
2017,BAL,RF,105.995218689051,111.137644137257,99.1570920860752,108.323921820365,26,635,Adam Jones
2017,PIT,SS,88.3616782651308,97.5773376884994,97.7757568845699,92.9446527487912,14,558,Jordy Mercer
2017,PHI,SS,79.344182116097,97.559784258757,92.5172480533945,87.2734943700722,12,663,Freddy Galvis
2017,- - -,,111.72857664011,120.503511567219,103.212433840163,106.042434116143,12,491,Eduardo Nunez
2017,BAL,1B,79.2988835484386,91.4631353490544,88.9231436996407,92.3836413686826,23,603,Mark Trumbo
2017,COL,1B,70.0353990266694,104.984688339118,97.7699646508712,85.684443850229,7,373,Ian Desmond
2017,LAA,,72.4494651446358,86.4276908695016,85.19455743741,85.6749195319701,14,471,Martin Maldonado
2017,STL,C,94.6688589447098,104.646703782791,93.4719743616637,100.434498290185,18,543,Yadier Molina
2017,BAL,,81.7434644876931,99.8771718650449,88.3793066755476,96.1633296680995,8,266,Caleb Joseph
2017,LAD,2B,89.8618512039204,85.8658611139131,105.159908164077,74.7605977687433,6,439,Logan Forsythe
2017,CHW,,84.5915362308524,85.7882183133219,79.9976052625495,105.07397834167,26,443,Matt Davidson
2017,COL,,84.6784102652669,100.149772171329,101.60879826154,96.8396426362777,14,534,Carlos Gonzalez
2017,KCR,C,102.29964509026,104.40859094319,91.5830801525738,115.077104089415,27,499,Salvador Perez
2017,BAL,,104.584985389535,100.52905093614,104.924706096681,100.803592035725,13,373,Seth Smith
2017,CHC,2B,82.5493773256291,88.8535594059153,95.2723113317525,85.7030556752791,12,496,Ben Zobrist
2017,- - -,3B,59.210128389538300,77.2303829323811,83.68689608665,73.9792602560575,9,313,Trevor Plouffe
2017,- - -,C,124.753961062967,102.368006578879,118.239633410496,103.530379740445,14,376,Alex Avila
2017,- - -,2B,114.766407278667,101.386972469349,108.642934889072,100.397739437064,14,448,Neil Walker
2017,CLE,3B,127.273750591836,112.456226636314,110.800786681737,121.240304567828,12,270,Lonnie Chisenhall
2017,COL,1B,104.819335871275,102.294944104309,105.653913872722,111.27949267313,30,593,Mark Reynolds
2017,NYM,C,91.9128894795009,93.4721848215725,87.6998474060734,101.213731434239,16,376,Travis d'Arnaud
2017,MIA,SS,97.682070835965,111.147807390855,108.115221689805,85.7687790327098,1,306,Miguel Rojas
2017,COL,RF,142.201536864457,126.571652006018,119.57744993357,137.443136582317,37,725,Charlie Blackmon
2017,- - -,C,79.8375493618061,102.548129489707,105.043738830255,85.767581821016,6,481,Jonathan Lucroy
2017,MIL,,108.625662108374,104.508659714021,117.696512721551,86.3428672090385,3,299,Eric Sogard
2017,- - -,SS,109.016558818381,108.37300177961,100.931988427726,105.619003977175,22,575,Tim Beckham
2017,STL,,136.243437500143,118.182478778615,113.639826132802,118.562723741718,14,307,Jose A. Martinez
2017,BOS,1B,92.225007260643,94.4248200103969,98.6349905338014,99.8968598476052,23,553,Hanley Ramirez
2017,WSN,1B,120.302764001066,116.095789704212,108.556041790822,117.356531557189,14,301,Adam Lind
2017,STL,1B,124.347013328249,92.3990636685405,115.074544613399,103.083602888357,23,622,Matt Carpenter
2017,PIT,2B,103.852122568308,103.939440512488,101.590085767391,98.8282226549115,16,542,Josh Harrison
2017,MIA,2B,93.6865126433619,117.794656243212,102.235071764084,85.81256090673,2,695,Dee Strange-Gordon
2017,SFG,RF,87.239773290884,99.3586684946149,94.5483933355747,88.1464124083881,13,539,Hunter Pence
2017,ATL,C,126.244826894142,108.150425609214,105.11556678949,122.645210584239,19,309,Kurt Suzuki
2017,ARI,C,120.233304420881,97.0784646153336,106.24902106905,116.880983016733,17,316,Chris Iannetta
2017,SFG,LF,101.729357893658,103.948946435765,98.6317490206271,97.561267064264,12,542,Denard Span
2017,BOS,2B,101.448410133404,114.395127075373,113.63990672554,91.1013894359242,7,463,Dustin Pedroia
2017,ARI,,87.7580055627542,88.9967724161383,99.4225406061596,90.4228987773115,10,398,Daniel Descalso
2017,COL,RF,91.124541034145,118.125052899107,102.275843429589,103.272611432353,10,425,Gerardo Parra
2017,TOR,1B,98.1391176273056,97.3971392734264,94.7809156042146,103.573915745124,28,608,Kendrys Morales
2017,TEX,SS,105.226303690064,115.933511897861,103.915999558124,109.618931765907,20,689,Elvis Andrus
2017,MIN,C,93.9188157389781,94.2833596690349,102.468554021712,90.1743454790757,10,407,Jason Castro
2017,TOR,,108.315587605301,110.151323469429,109.783670328827,94.8326475800049,8,325,Ezequiel Carrera
2017,TOR,1B,133.341595085899,105.238710434691,109.333154817395,122.958227609628,38,637,Justin Smoak
2017,KCR,CF,114.532465448549,116.953116433563,111.799282183335,102.370349700627,15,645,Lorenzo Cain
2017,OAK,LF,129.645432447104,96.537978748568,103.509304757253,122.887771249085,43,652,Khris Davis
2017,ATL,C,117.385684838658,107.441844750592,113.428009104702,101.732053207874,12,370,Tyler Flowers
2017,SFG,C,128.298112779613,122.397585404879,119.80405541384,105.561574070949,12,568,Buster Posey
2017,TBR,1B,130.872352775613,96.0477469500975,108.703683756963,119.946581961699,38,601,Logan Morrison
2017,ARI,1B,142.179340568022,113.845692124856,120.993130065654,128.704404301775,36,665,Paul Goldschmidt
2017,- - -,SS,40.4982563321694,67.4936307114072,75.468903268652,64.7148565981672,6,295,Danny Espinosa
2017,PIT,RF,90.6418316207086,105.269645227541,99.9246746874753,86.6014854653807,7,339,Starling Marte
2017,MIL,CF,85.4017314889452,84.116997781097,89.5428901836728,96.1273272084924,20,463,Keon Broxton
2017,ARI,CF,102.625315887295,101.749486266794,99.0669522557495,107.631408914954,14,466,AJ Pollock
2017,BAL,1B,90.9910920549115,83.8779541776599,95.2722891308898,98.4569497785809,26,524,Chris Davis
2017,ARI,,57.6683031506046,69.4253583869422,81.9694597865391,78.9376372568534,10,256,Chris Herrmann
2017,TBR,3B,96.5271370667447,101.869952906963,96.5006113919605,98.6658323457563,20,677,Evan Longoria
2017,- - -,1B,110.222439435949,104.984688298479,95.5682856215203,119.418476900093,20,367,Matt Adams
2017,PIT,3B,100.095140718603,100.612313789419,110.254859688012,84.8292147649009,10,503,David Freese
2017,CLE,C,85.1876268791465,90.4189187824878,95.1922334917449,92.7765971881899,14,383,Yan Gomes
2017,- - -,,58.4849880584331,87.3340774628513,79.4979277574101,81.6833906839147,7,312,Adam Rosales
2017,MIA,1B,134.388710014631,110.643998049398,109.70750979128,122.548494049534,25,429,Justin Bour
2017,BOS,,92.1367310928012,113.232068210492,101.828331711623,94.0546335147262,5,345,Christian Vazquez
2017,CLE,2B,80.4586284169156,90.6028632803908,89.70831897515,96.2341984704163,12,373,Jason Kipnis
2017,COL,3B,129.58259833156,118.089611954638,111.862578357617,133.984231075961,37,680,Nolan Arenado
2017,SEA,3B,106.442559890743,97.2346938592699,99.5608993838139,104.640406893911,27,650,Kyle Seager
2017,TOR,,69.9026238435324,92.4369292928748,88.2409900366974,82.9208790145114,9,459,Ryan Goins
2017,MIN,2B,125.89454018504,105.637448673985,110.589597414469,115.746301219796,34,705,Brian Dozier
2017,PIT,LF,122.363593209162,106.749286577224,108.841030360755,111.148312413275,28,650,Andrew McCutchen
2017,CLE,CF,129.220297710697,124.056227925728,119.19577553978,112.157842840045,7,318,Austin Jackson
2017,COL,2B,94.4824990909746,118.764658411051,112.139325540072,93.5147278611282,8,682,DJ LeMahieu
2017,- - -,RF,118.038926991052,97.7298362721509,97.9330339963393,116.712637502495,36,617,Jay Bruce
2017,NYY,LF,109.64034560734,103.15726152782,107.880400527892,99.4720759917591,21,682,Brett Gardner
2017,TOR,,100.222959614612,98.507512210866,98.2939092339417,101.819307717294,13,348,Steve Pearce
2017,ARI,2B,85.0266081684144,102.542966424327,89.7760748044554,101.090273566532,12,386,Chris Owings
2017,SDP,RF,106.976704849418,93.14053754743,98.3850032225305,106.08907173164,30,649,Wil Myers
2017,MIL,SS,71.7626470044545,92.1105554529031,87.7218918885029,85.1303016037187,11,436,Jonathan Villar
2017,LAA,CF,180.493886005676,119.416862254469,136.151657105808,146.402461371917,33,507,Mike Trout
2017,CIN,CF,64.5157759704409,94.6852259707455,89.7412683422607,76.6318987025115,4,633,Billy Hamilton
2017,CIN,C,89.931406016735,103.42868159105,103.98859692185,92.1048508365685,7,423,Tucker Barnhart
2017,DET,SS,72.0454833018735,99.46896833068,88.7717208165825,85.9150069366614,6,489,Jose Iglesias
2017,STL,CF,94.6126383249242,91.0272812543611,85.4559435055825,108.251856831726,22,442,Randal Grichuk
2017,SFG,1B,119.229174468769,92.1652439785783,106.349986459325,107.173552758237,18,451,Brandon Belt
2017,MIA,LF,143.305750038269,119.238253152411,112.580818933548,125.365132061732,37,679,Marcell Ozuna
2017,CIN,2B,122.672186229673,112.89655630052,102.538398410409,121.55228259085,27,497,Scooter Gennett
2017,MIL,RF,127.329177420899,106.423188251854,111.118872278092,115.447499222149,30,607,Domingo Santana
2017,PHI,1B,84.4308270621467,91.9992898455393,86.6138830276786,98.8795620163065,22,533,Tommy Joseph
2017,- - -,,83.8384967717634,101.297029163216,88.6041797712997,94.1633303835004,8,348,Adeiny Hechavarria
2017,LAD,,92.0532368581828,82.464349393142,92.3057844588691,96.2612557287438,11,342,Enrique Hernandez
2017,MIA,,101.121685387082,95.2002418926068,100.140029648611,96.894778238191,13,464,Derek Dietrich
2017,PHI,,110.952366074192,112.334478022028,111.700892839385,96.2311152074913,9,577,Cesar Hernandez
2017,TBR,LF,115.931620631257,110.183701866227,100.104452896393,113.938126008034,27,629,Corey Dickerson
2017,CHW,,33.6577459188527,69.4190376330168,78.4218381007986,53.3287472243394,0,281,Tyler Saladino
2017,STL,3B,113.433097638959,104.205610573796,102.209854173607,107.915646648669,20,481,Jedd Gyorko
2017,LAA,SS,102.416030134703,108.671371973988,101.927733005427,97.9468100158655,14,647,Andrelton Simmons
2017,CIN,LF,96.3382086096969,95.1825786319474,90.3492034686387,109.877549832423,31,647,Adam Duvall
2017,STL,,95.3200463941764,96.8624624085382,109.391222714786,75.9225705441208,2,290,Greg Garcia
2017,HOU,,105.027826963365,102.776170997881,95.7681030025636,106.23147768736,12,325,Evan Gattis
2017,TBR,CF,112.985428917229,107.843084109972,104.199570855625,104.680653348392,15,421,Kevin Kiermaier
2017,PHI,C,83.6688919102312,83.0234297085522,89.6605086205494,95.36325249537,14,331,Cameron Rupp
2017,LAA,RF,96.9143894714344,95.3430695482544,102.721562778052,91.1688563496309,19,654,Kole Calhoun
2017,BAL,2B,120.233693113469,114.200393421237,104.0911834795,117.059823124699,32,675,Jonathan Schoop
2017,PHI,,119.718295029212,103.901339516782,101.864959661967,118.047351727932,19,412,Aaron Altherr
2017,KCR,2B,104.63419417614,112.366072159579,99.945304324591,106.998964135643,19,630,Whit Merrifield
2017,HOU,,117.207224964366,95.0269493001348,98.3249198465598,115.300429562645,16,259,Jake Marisnick
2017,MIL,,113.505565347591,101.500978318086,99.28207219405,115.588031938386,16,311,Jesus Aguilar
2017,LAD,C,101.70600283104,94.3609614772738,92.2381611346795,104.95905365873,22,482,Yasmani Grandal
2017,TEX,,85.7091518076933,104.838337663988,106.811179997591,85.3778376987568,6,440,Delino DeShields
2017,NYY,,82.7424303325191,113.989243420354,96.8251587317804,87.1415666682254,3,336,Ronald Torreyes
2017,NYY,,130.998107939427,108.551788906663,106.243444801894,123.473287595674,33,525,Gary Sanchez
2017,COL,C,49.85857167069230,91.9115138950466,102.195689850955,64.9195996763013,0,266,Tony Wolters
2017,PHI,,99.7172864039116,107.675943036052,97.4398690834928,103.487804155362,14,563,Odubel Herrera
2017,MIA,LF,117.010705742475,108.067509389788,110.579466992553,100.301030405457,18,695,Christian Yelich
2017,WSN,CF,103.937284824396,103.584213267549,95.983330051662,111.205634775979,19,432,Michael A. Taylor
2017,BAL,3B,101.559280750919,100.979601245228,95.5757148629502,109.665446265286,33,690,Manny Machado
2017,WSN,1B,155.091947602855,122.09509613445,123.687249884407,136.140919045083,29,492,Bryce Harper
2017,CHW,,95.3816279500312,104.023376226668,98.2384583880321,96.1254850530536,12,534,Yolmer Sanchez
2017,CHC,1B,122.071633644121,105.568585084185,106.711127823763,114.0550341746,21,428,Willson Contreras
2017,ARI,2B,92.4006840221908,102.336288747587,94.9284408481806,102.280072020995,13,480,Brandon Drury
2017,DET,RF,111.3171330915,106.153592556836,98.7053812038164,114.038641534498,26,665,Nick Castellanos
2017,MIA,C,106.527990186964,106.461552535612,99.406930173615,103.180485928851,17,579,J.T. Realmuto
2017,LAD,CF,99.7473895358532,81.3032785501178,99.3059458975761,92.9947199876556,11,323,Joc Pederson
2017,SFG,2B,103.992625544546,110.087788262591,104.132029499513,96.2311152074913,10,573,Joe Panik
2017,MIL,3B,120.13586842806,104.562936469429,104.549287661989,117.334240365877,31,606,Travis Shaw
2017,MIN,,99.0311851275507,98.7869074107275,96.8851103229677,103.281050216004,11,264,Kennys Vargas
2017,MIN,LF,93.7556332019625,94.7081563511802,96.1995588361673,98.7853957965268,19,568,Max Kepler
2017,MIN,LF,117.377981936066,113.054268036369,101.141231080933,118.028616750211,27,589,Eddie Rosario
2017,LAD,,141.682646253334,110.592778190735,122.426796039652,111.210893888793,8,262,Austin Barnes
2017,SEA,,98.8454316691989,107.348714855084,99.3536426061381,95.974403653302,11,550,Ben Gamel
2017,BOS,SS,94.6875087204754,106.628938723027,105.795121265892,93.7013046728556,10,635,Xander Bogaerts
2017,MIN,,125.361351117973,103.095275397663,108.463761830456,117.95775911383,28,483,Miguel Sano
2017,KCR,,98.4276427669756,99.6050707811158,98.5834903592002,100.561275630989,17,422,Jorge Bonifacio
2017,PHI,3B,75.5290876783308,87.8514227017031,84.2061864973386,93.475538848046,24,623,Maikel Franco
2017,CIN,RF,98.455720655785,88.9967724161383,92.0210279140314,110.731785143498,30,531,Scott Schebler
2017,TEX,2B,56.3765586522108,79.7296008833856,77.6328859588653,92.359646469322,30,651,Rougned Odor
2017,CHW,,86.4547189189597,110.299137719903,95.3086664315606,90.1838155888487,4,294,Kevan Smith
2017,SDP,,92.4371666024767,100.842964455603,96.6213795772053,91.6927485496387,13,486,Cory Spangenberg
2017,SEA,,57.1921252161008,77.1502018176886,79.2423484640017,75.7379403259576,7,280,Taylor Motter
2017,TOR,CF,86.3677789903893,99.7332000123112,92.59638481645,93.9213129324927,16,632,Kevin Pillar
2017,STL,2B,108.070353728302,109.184458436346,112.598048145824,94.3295045020799,4,411,Kolten Wong
2017,OAK,2B,97.2414880473055,97.0017157607966,100.053470130304,92.505320531769,10,386,Marcus Semien
2017,LAA,1B,97.8240841491535,96.7088423117184,93.8614819106398,101.558418173169,16,373,C.J. Cron
2017,CIN,,115.86457317805,99.613054119474,110.043629017904,105.363893274168,26,632,Eugenio Suarez
2017,COL,SS,81.8630606412722,91.2968878370474,92.3628074737833,104.582208972768,24,555,Trevor Story
2017,TBR,SS,83.9523093159087,78.519731895834,100.702465580915,78.4588722137517,9,407,Brad Miller
2017,HOU,RF,139.720736563314,110.39203436896,113.042868149599,121.405786070878,34,629,George Springer
2017,WSN,,103.346259607376,96.0526916854656,93.8141730055017,113.902760970456,13,278,Brian Goodwin
2017,DET,C,94.2755958332689,98.6810906260912,97.9805673785302,96.4859556743429,13,391,James McCann
2017,WSN,3B,140.90132229659,115.257828025257,120.900598218006,122.012278621425,25,605,Anthony Rendon
2017,PIT,RF,80.9736721379523,95.9239618142259,91.394519388652,89.3141902434473,11,411,Gregory Polanco
2017,CLE,SS,116.389122995185,106.715034972063,103.866092594963,117.562501948315,33,723,Francisco Lindor
2017,SDP,C,69.3118379093622,82.074801326014,78.5465590373849,91.0138980409813,18,417,Austin Hedges
2017,CHC,,98.3189598818262,104.443120506035,94.9483461431723,109.725516780859,23,508,Javier Baez
2017,BOS,CF,88.7606336793097,95.5479924840345,99.6835868341502,93.6286155902889,17,541,Jackie Bradley Jr.
2017,- - -,RF,96.9261093119612,107.370267697542,102.305060318625,90.9460166480504,5,374,Norichika Aoki
2017,NYM,LF,132.054680381231,111.781169378714,105.52792754373,123.397006181522,17,321,Yoenis Cespedes
2017,DET,,107.484358544232,107.666001677794,101.637430158468,106.284954380682,12,379,Mikie Mahtook
2017,PIT,1B,108.012496290477,97.5884463012566,100.085843395289,106.651159140407,26,620,Josh Bell
2017,MIN,2B,89.9252863486435,99.9716331837358,96.4090645997408,95.3375712220758,13,544,Jorge Polanco
2017,MIL,SS,86.3134373970193,105.881535462452,97.1794913614123,93.1139312715753,15,548,Orlando Arcia
2017,SEA,C,125.775041169899,97.8244388805797,102.013138075402,118.415668580869,25,435,Mike Zunino
2017,BAL,,61.8542676747044,94.2077516632143,85.1655138399996,80.2150599889531,4,277,Joey Rickard
2017,ARI,3B,110.858213096219,94.9575637842863,107.163312358043,111.371399523424,30,635,Jake Lamb
2017,CHW,,101.145546192199,107.985169694725,115.034078907732,79.0736598298774,2,295,Omar Narvaez
2017,STL,RF,92.6781550897022,89.7797352109737,102.416561853235,83.8404484936704,9,401,Stephen Piscotty
2017,CLE,,146.352218449342,124.091968664479,115.143705105905,135.597731192102,29,645,Jose Ramirez
2017,CIN,,60.9170666735906,99.0111937051415,89.0590788902741,74.2037895998638,5,518,Jose Peraza
2017,TBR,,88.4306930903518,105.195151421535,101.254111806383,82.6904466554139,2,282,Mallex Smith
2017,BOS,SS,106.636389502698,103.165631671235,106.039815430768,106.680920583156,24,712,Mookie Betts
2017,ARI,2B,88.6490861403444,99.5327133776508,103.451427950533,90.2559348679776,5,255,Ketel Marte
2017,LAD,SS,127.320223285715,112.888855890368,112.476387556003,109.478515505383,22,613,Corey Seager
2017,LAD,,125.590305851891,110.189778323723,106.082004969117,113.468423527816,21,568,Chris Taylor
2017,OAK,,85.3090780139459,92.671421713667,101.498687019688,77.5412246249715,3,253,Bruce Maxwell
2017,CHC,SS,84.7532540250325,91.3228243889842,91.1001577842996,95.515231112348,12,385,Addison Russell
2017,CHC,CF,103.500685970629,113.909915657954,101.173733222243,101.736879359891,8,323,Albert Almora Jr.
2017,TEX,RF,119.01962726295,81.7086640384827,102.528476953583,124.860368363062,41,532,Joey Gallo
2017,TBR,,76.8846175134161,80.5642961261408,95.0072952334794,75.7627561542641,5,254,Daniel Robertson
2017,MIN,CF,91.561027331574,98.8394871794909,96.8343586803951,96.1712591112787,16,511,Byron Buxton
2017,HOU,SS,151.819918602814,123.005855716993,120.446905069457,127.887896624964,24,481,Carlos Correa
2017,LAD,RF,117.226221559886,100.464693383126,103.606110148008,111.379095613145,28,570,Yasiel Puig
2017,SEA,RF,129.053703689505,110.000224154276,108.498080899171,114.10537940561,16,410,Mitch Haniger
2017,WSN,,74.7868002000855,103.740213734548,95.7611465380254,84.7354200866014,5,365,Wilmer Difo
